a,timestamp,watthour
,2017-08-17 17:00:00,10853.14
,2017-08-17 17:15:00,11016.74
,2017-08-17 17:30:00,10514.45
,2017-08-17 17:45:00,10651.91
,2017-08-17 18:00:00,10164.43
,2017-08-17 18:15:00,9395.49
,2017-08-17 18:30:00,10182.77
,2017-08-17 18:45:00,10218.08
,2017-08-17 19:00:00,10058.27
,2017-08-17 19:15:00,9329.37
,2017-08-17 19:30:00,8701.64
,2017-08-17 19:45:00,9026.3
,2017-08-17 20:00:00,8727.31
,2017-08-17 20:15:00,8646.04
,2017-08-17 20:30:00,8564.26
,2017-08-17 20:45:00,8492.04
,2017-08-17 21:00:00,8485.88
,2017-08-17 21:15:00,8506.63
,2017-08-17 21:30:00,8062.26
,2017-08-17 21:45:00,8002.83
,2017-08-17 22:00:00,8002.38
,2017-08-17 22:15:00,7916.38
,2017-08-17 22:30:00,7852.23
,2017-08-17 22:45:00,7766.07
,2017-08-17 23:00:00,7378.7
,2017-08-17 23:15:00,7346.13
,2017-08-17 23:30:00,7084.45
,2017-08-17 23:45:00,7799.28
,2017-08-18 00:00:00,7509.51
,2017-08-18 00:15:00,8119.52
,2017-08-18 00:30:00,8071.21
,2017-08-18 00:45:00,8041.56
,2017-08-18 01:00:00,7806.51
,2017-08-18 01:15:00,7916.49
,2017-08-18 01:30:00,7903.46
,2017-08-18 01:45:00,7867.93
,2017-08-18 02:00:00,7714.64
,2017-08-18 02:15:00,7566.48
,2017-08-18 02:30:00,7792.89
,2017-08-18 02:45:00,7345.48
,2017-08-18 03:00:00,7543.6
,2017-08-18 03:15:00,7956.06
,2017-08-18 03:30:00,7364.65
,2017-08-18 03:45:00,8334.76
,2017-08-18 04:00:00,7678.46
,2017-08-18 04:15:00,8183.1
,2017-08-18 04:30:00,7249.59
,2017-08-18 04:45:00,8516.64
,2017-08-18 05:00:00,7128.71
,2017-08-18 05:15:00,7590.77
,2017-08-18 05:30:00,7054.26
,2017-08-18 05:45:00,7517.44
,2017-08-18 06:00:00,6667.35
,2017-08-18 06:15:00,7334.36
,2017-08-18 06:30:00,6482.69
,2017-08-18 06:45:00,7636.84
,2017-08-18 07:00:00,7355.63
,2017-08-18 07:15:00,7758.21
,2017-08-18 07:30:00,8769.61
,2017-08-18 07:45:00,10206.38
,2017-08-18 08:00:00,10467.86
,2017-08-18 08:15:00,11104.82
,2017-08-18 08:30:00,11036.21
,2017-08-18 08:45:00,11590.02
,2017-08-18 09:00:00,11144.71
,2017-08-18 09:15:00,11262.6
,2017-08-18 09:30:00,11678.85
,2017-08-18 09:45:00,10969.77
,2017-08-18 10:00:00,11268.94
,2017-08-18 10:15:00,11054.52
,2017-08-18 10:30:00,10993.57
,2017-08-18 10:45:00,11276.14
,2017-08-18 11:00:00,10806.96
,2017-08-18 11:15:00,10112.54
,2017-08-18 11:30:00,9856.85
,2017-08-18 11:45:00,10070.38
,2017-08-18 12:00:00,10660.15
,2017-08-18 12:15:00,10326.45
,2017-08-18 12:30:00,10001.76
,2017-08-18 12:45:00,10696
,2017-08-18 13:00:00,10575.56
,2017-08-18 13:15:00,10671.33
,2017-08-18 13:30:00,10318.3
,2017-08-18 13:45:00,11309.34
,2017-08-18 14:00:00,10918.05
,2017-08-18 14:15:00,10946.71
,2017-08-18 14:30:00,10755.04
,2017-08-18 14:45:00,10302.44
,2017-08-18 15:00:00,10237.54
,2017-08-18 15:15:00,10144.17
,2017-08-18 15:30:00,10723.09
,2017-08-18 15:45:00,11382.23
,2017-08-18 16:00:00,10964.04
,2017-08-18 16:15:00,11064.8
,2017-08-18 16:30:00,11529.8
,2017-08-18 16:45:00,10910.15
,2017-08-18 17:00:00,10929.01
,2017-08-18 17:15:00,10928.25
,2017-08-18 17:30:00,10888.66
,2017-08-18 17:45:00,10706.42
,2017-08-18 18:00:00,10492.46
,2017-08-18 18:15:00,9571.72
,2017-08-18 18:30:00,9733
,2017-08-18 18:45:00,10318.17
,2017-08-18 19:00:00,9926.75
,2017-08-18 19:15:00,9558.99
,2017-08-18 19:30:00,9371.5
,2017-08-18 19:45:00,9476.54
,2017-08-18 20:00:00,9069.94
,2017-08-18 20:15:00,9103.04
,2017-08-18 20:30:00,8080.03
,2017-08-18 20:45:00,8048.89
,2017-08-18 21:00:00,8293.02
,2017-08-18 21:15:00,8155.92
,2017-08-18 21:30:00,8278.79
,2017-08-18 21:45:00,8297.09
,2017-08-18 22:00:00,7941.59
,2017-08-18 22:15:00,8407.23
,2017-08-18 22:30:00,8086.27
,2017-08-18 22:45:00,7921.9
,2017-08-18 23:00:00,7571.57
,2017-08-18 23:15:00,6758.55
,2017-08-18 23:30:00,7226.67
,2017-08-18 23:45:00,7520.59
,2017-08-19 00:00:00,7800.08
,2017-08-19 00:15:00,7804.86
,2017-08-19 00:30:00,7940.79
,2017-08-19 00:45:00,8232.77
,2017-08-19 01:00:00,7912.42
,2017-08-19 01:15:00,7827.18
,2017-08-19 01:30:00,8033.54
,2017-08-19 01:45:00,8069.65
,2017-08-19 02:00:00,7904.79
,2017-08-19 02:15:00,8001.79
,2017-08-19 02:30:00,7793.96
,2017-08-19 02:45:00,8075.09
,2017-08-19 03:00:00,7818.68
,2017-08-19 03:15:00,8119.64
,2017-08-19 03:30:00,8410.74
,2017-08-19 03:45:00,8415.05
,2017-08-19 04:00:00,7735.25
,2017-08-19 04:15:00,7713.11
,2017-08-19 04:30:00,8025.01
,2017-08-19 04:45:00,7485.19
,2017-08-19 05:00:00,7680.35
,2017-08-19 05:15:00,6608.73
,2017-08-19 05:30:00,7841.53
,2017-08-19 05:45:00,6394.49
,2017-08-19 06:00:00,6495.73
,2017-08-19 06:15:00,6247.03
,2017-08-19 06:30:00,6268.53
,2017-08-19 06:45:00,6231.03
,2017-08-19 07:00:00,5847.62
,2017-08-19 07:15:00,6191.54
,2017-08-19 07:30:00,6243.06
,2017-08-19 07:45:00,5681
,2017-08-19 08:00:00,6004.58
,2017-08-19 08:15:00,6413
,2017-08-19 08:30:00,6858.2
,2017-08-19 08:45:00,6686.13
,2017-08-19 09:00:00,6571.79
,2017-08-19 09:15:00,6667.54
,2017-08-19 09:30:00,6247.31
,2017-08-19 09:45:00,6703
,2017-08-19 10:00:00,6624.94
,2017-08-19 10:15:00,6659.37
,2017-08-19 10:30:00,6407.9
,2017-08-19 10:45:00,6985.37
,2017-08-19 11:00:00,6987.59
,2017-08-19 11:15:00,6199.49
,2017-08-19 11:30:00,6548.31
,2017-08-19 11:45:00,6112.28
,2017-08-19 12:00:00,7218.32
,2017-08-19 12:15:00,6480.54
,2017-08-19 12:30:00,7506.3
,2017-08-19 12:45:00,6340.47
,2017-08-19 13:00:00,6929.37
,2017-08-19 13:15:00,6772.12
,2017-08-19 13:30:00,5909.98
,2017-08-19 13:45:00,7189.83
,2017-08-19 14:00:00,5644.39
,2017-08-19 14:15:00,6258.9
,2017-08-19 14:30:00,6144.8
,2017-08-19 14:45:00,6083.09
,2017-08-19 15:00:00,6149.95
,2017-08-19 15:15:00,6176.44
,2017-08-19 15:30:00,5631.11
,2017-08-19 15:45:00,6229.75
,2017-08-19 16:00:00,6069.83
,2017-08-19 16:15:00,6282.65
,2017-08-19 16:30:00,6180.61
,2017-08-19 16:45:00,6455.06
,2017-08-19 17:00:00,5849.42
,2017-08-19 17:15:00,6534.5
,2017-08-19 17:30:00,6052.12
,2017-08-19 17:45:00,5830.97
,2017-08-19 18:00:00,6123.49
,2017-08-19 18:15:00,6073.95
,2017-08-19 18:30:00,5987.64
,2017-08-19 18:45:00,5963.02
,2017-08-19 19:00:00,6029.59
,2017-08-19 19:15:00,5887.32
,2017-08-19 19:30:00,5774.95
,2017-08-19 19:45:00,5766.64
,2017-08-19 20:00:00,5740.63
,2017-08-19 20:15:00,5659.02
,2017-08-19 20:30:00,5442.72
,2017-08-19 20:45:00,5515.26
,2017-08-19 21:00:00,5548.73
,2017-08-19 21:15:00,5233.11
,2017-08-19 21:30:00,5347.21
,2017-08-19 21:45:00,5527.16
,2017-08-19 22:00:00,5482.64
,2017-08-19 22:15:00,5528.94
,2017-08-19 22:30:00,5533.14
,2017-08-19 22:45:00,5337.95
,2017-08-19 23:00:00,5409.75
,2017-08-19 23:15:00,5373.36
,2017-08-19 23:30:00,5373.36
,2017-08-19 23:45:00,5373.36
,2017-08-20 00:00:00,5373.36
,2017-08-20 00:15:00,5373.36
,2017-08-20 00:30:00,5373.36
,2017-08-20 00:45:00,5373.36
,2017-08-20 01:00:00,5373.36
,2017-08-20 01:15:00,5373.36
,2017-08-20 01:30:00,5373.36
,2017-08-20 01:45:00,5373.36
,2017-08-20 02:00:00,5373.36
,2017-08-20 02:15:00,5373.36
,2017-08-20 02:30:00,5373.36
,2017-08-20 02:45:00,5373.36
,2017-08-20 03:00:00,5373.36
,2017-08-20 03:15:00,5373.36
,2017-08-20 03:30:00,5373.36
,2017-08-20 03:45:00,5373.36
,2017-08-20 04:00:00,5373.36
,2017-08-20 04:15:00,5373.36
,2017-08-20 04:30:00,5373.36
,2017-08-20 04:45:00,5373.36
,2017-08-20 05:00:00,5373.36
,2017-08-20 05:15:00,5373.36
,2017-08-20 05:30:00,5373.36
,2017-08-20 05:45:00,5373.36
,2017-08-20 06:00:00,5373.36
,2017-08-20 06:15:00,5373.36
,2017-08-20 06:30:00,5373.36
,2017-08-20 06:45:00,5373.36
,2017-08-20 07:00:00,5373.36
,2017-08-20 07:15:00,5373.36
,2017-08-20 07:30:00,5373.36
,2017-08-20 07:45:00,5373.36
,2017-08-20 08:00:00,5373.36
,2017-08-20 08:15:00,5373.36
,2017-08-20 08:30:00,5373.36
,2017-08-20 08:45:00,5373.36
,2017-08-20 09:00:00,5268.75
,2017-08-20 09:15:00,5268.75
,2017-08-20 09:30:00,5268.75
,2017-08-20 09:45:00,5268.75
,2017-08-20 10:00:00,5268.75
,2017-08-20 10:15:00,5268.75
,2017-08-20 10:30:00,5268.75
,2017-08-20 10:45:00,5268.75
,2017-08-20 11:00:00,5268.75
,2017-08-20 11:15:00,5273.07
,2017-08-20 11:30:00,5273.07
,2017-08-20 11:45:00,5296.65
,2017-08-20 12:00:00,5296.65
,2017-08-20 12:15:00,5296.65
,2017-08-20 12:30:00,5296.65
,2017-08-20 12:45:00,5296.65
,2017-08-20 13:00:00,5296.65
,2017-08-20 13:15:00,5296.65
,2017-08-20 13:30:00,5296.65
,2017-08-20 13:45:00,5296.65
,2017-08-20 14:00:00,5296.65
,2017-08-20 14:15:00,5296.65
,2017-08-20 14:30:00,5296.65
,2017-08-20 14:45:00,5296.65
,2017-08-20 15:00:00,5296.65
,2017-08-20 15:15:00,5296.65
,2017-08-20 15:30:00,5296.65
,2017-08-20 15:45:00,5296.65
,2017-08-20 16:00:00,5296.65
,2017-08-20 16:15:00,5296.65
,2017-08-20 16:30:00,5296.65
,2017-08-20 16:45:00,5296.65
,2017-08-20 17:00:00,5296.65
,2017-08-20 17:15:00,5296.65
,2017-08-20 17:30:00,5296.65
,2017-08-20 17:45:00,5296.65
,2017-08-20 18:00:00,5296.65
,2017-08-20 18:15:00,5296.65
,2017-08-20 18:30:00,5296.65
,2017-08-20 18:45:00,5891.69
,2017-08-20 19:00:00,8964.13
,2017-08-20 19:15:00,8964.13
,2017-08-20 19:30:00,8964.13
,2017-08-20 19:45:00,8964.13
,2017-08-20 20:00:00,8964.13
,2017-08-20 20:15:00,8964.13
,2017-08-20 20:30:00,8964.13
,2017-08-20 20:45:00,8964.13
,2017-08-20 21:00:00,8964.13
,2017-08-20 21:15:00,8964.13
,2017-08-20 21:30:00,8964.13
,2017-08-20 21:45:00,8964.13
,2017-08-20 22:00:00,8964.13
,2017-08-20 22:15:00,8964.13
,2017-08-20 22:30:00,8964.13
,2017-08-20 22:45:00,8964.13
,2017-08-20 23:00:00,8964.13
,2017-08-20 23:15:00,8964.13
,2017-08-20 23:30:00,8964.13
,2017-08-20 23:45:00,8983.97
,2017-08-21 00:00:00,9422.39
,2017-08-21 00:15:00,9420
,2017-08-21 00:30:00,9775.63
,2017-08-21 00:45:00,9187.05
,2017-08-21 01:00:00,9699.43
,2017-08-21 01:15:00,9457.98
,2017-08-21 01:30:00,9422.84
,2017-08-21 01:45:00,9702.14
,2017-08-21 02:00:00,9642.14
,2017-08-21 02:15:00,9506.07
,2017-08-21 02:30:00,9483.41
,2017-08-21 02:45:00,9639.47
,2017-08-21 03:00:00,9766.01
,2017-08-21 03:15:00,9631.78
,2017-08-21 03:30:00,10020.58
,2017-08-21 03:45:00,10378.64
,2017-08-21 04:00:00,10474.68
,2017-08-21 04:15:00,10456.69
,2017-08-21 04:30:00,10419.56
,2017-08-21 04:45:00,10233.39
,2017-08-21 05:00:00,10189.39
,2017-08-21 05:15:00,10237.02
,2017-08-21 05:30:00,10620
,2017-08-21 05:45:00,10359.31
,2017-08-21 06:00:00,10460.6
,2017-08-21 06:15:00,9912.51
,2017-08-21 06:30:00,10520.39
,2017-08-21 06:45:00,9987.52
,2017-08-21 07:00:00,9929.05
,2017-08-21 07:15:00,9963.91
,2017-08-21 07:30:00,10348.56
,2017-08-21 07:45:00,10339.52
,2017-08-21 08:00:00,10780.32
,2017-08-21 08:15:00,10678.32
,2017-08-21 08:30:00,11106.56
,2017-08-21 08:45:00,10429.92
,2017-08-21 09:00:00,11142.47
,2017-08-21 09:15:00,10764.22
,2017-08-21 09:30:00,10808.45
,2017-08-21 09:45:00,10562.68
,2017-08-21 10:00:00,10964.51
,2017-08-21 10:15:00,10697.51
,2017-08-21 10:30:00,10770.06
,2017-08-21 10:45:00,10914.29
,2017-08-21 11:00:00,10918.15
,2017-08-21 11:15:00,10966.9
,2017-08-21 11:30:00,10618.13
,2017-08-21 11:45:00,11100.07
,2017-08-21 12:00:00,10851.87
,2017-08-21 12:15:00,10565.16
,2017-08-21 12:30:00,10767.02
,2017-08-21 12:45:00,10384.15
,2017-08-21 13:00:00,11303.69
,2017-08-21 13:15:00,10576.95
,2017-08-21 13:30:00,10828.14
,2017-08-21 13:45:00,10855.99
,2017-08-21 14:00:00,10715.37
,2017-08-21 14:15:00,10842.38
,2017-08-21 14:30:00,10789.88
,2017-08-21 14:45:00,10444.93
,2017-08-21 15:00:00,10363.93
,2017-08-21 15:15:00,10515.8
,2017-08-21 15:30:00,10591.57
,2017-08-21 15:45:00,10237.85
,2017-08-21 16:00:00,10304.65
,2017-08-21 16:15:00,10559.5
,2017-08-21 16:30:00,10879.18
,2017-08-21 16:45:00,9959.85
,2017-08-21 17:00:00,10370.72
,2017-08-21 17:15:00,10079.18
,2017-08-21 17:30:00,10313.82
,2017-08-21 17:45:00,10482.19
,2017-08-21 18:00:00,8961.22
,2017-08-21 18:15:00,8876.32
,2017-08-21 18:30:00,9293.48
,2017-08-21 18:45:00,8765.29
,2017-08-21 19:00:00,10020.25
,2017-08-21 19:15:00,9544.4
,2017-08-21 19:30:00,9396.79
,2017-08-21 19:45:00,8955.44
,2017-08-21 20:00:00,9436.95
,2017-08-21 20:15:00,9189.44
,2017-08-21 20:30:00,9349.75
,2017-08-21 20:45:00,8697.33
,2017-08-21 21:00:00,8591.58
,2017-08-21 21:15:00,8360.11
,2017-08-21 21:30:00,8760.24
,2017-08-21 21:45:00,8612.15
,2017-08-21 22:00:00,8495.3
,2017-08-21 22:15:00,8116.71
,2017-08-21 22:30:00,8199.7
,2017-08-21 22:45:00,7973.52
,2017-08-21 23:00:00,7811.02
,2017-08-21 23:15:00,7350.05
,2017-08-21 23:30:00,7746.54
,2017-08-21 23:45:00,7810.06
,2017-08-22 00:00:00,8229.37
,2017-08-22 00:15:00,8426.1
,2017-08-22 00:30:00,8554.89
,2017-08-22 00:45:00,8227.72
,2017-08-22 01:00:00,8260.16
,2017-08-22 01:15:00,8168.26
,2017-08-22 01:30:00,8937.01
,2017-08-22 01:45:00,8080.44
,2017-08-22 02:00:00,8814.69
,2017-08-22 02:15:00,8034.15
,2017-08-22 02:30:00,8547
,2017-08-22 02:45:00,7763.59
,2017-08-22 03:00:00,8392.61
,2017-08-22 03:15:00,8533.07
,2017-08-22 03:30:00,8298.79
,2017-08-22 03:45:00,7809.76
,2017-08-22 04:00:00,8170.67
,2017-08-22 04:15:00,8323.79
,2017-08-22 04:30:00,8606.14
,2017-08-22 04:45:00,8364.56
,2017-08-22 05:00:00,8014.7
,2017-08-22 05:15:00,7671.37
,2017-08-22 05:30:00,7536.51
,2017-08-22 05:45:00,7405.36
,2017-08-22 06:00:00,7347
,2017-08-22 06:15:00,6231.19
,2017-08-22 06:30:00,7046.83
,2017-08-22 06:45:00,7323.02
,2017-08-22 07:00:00,7090.87
,2017-08-22 07:15:00,7900.31
,2017-08-22 07:30:00,8768.99
,2017-08-22 07:45:00,9522.29
,2017-08-22 08:00:00,10617.49
,2017-08-22 08:15:00,10886.17
,2017-08-22 08:30:00,10948.48
,2017-08-22 08:45:00,11114.75
,2017-08-22 09:00:00,11327.97
,2017-08-22 09:15:00,11251.84
,2017-08-22 09:30:00,11452.32
,2017-08-22 09:45:00,10890.93
,2017-08-22 10:00:00,11466.22
,2017-08-22 10:15:00,11230.25
,2017-08-22 10:30:00,11191.5
,2017-08-22 10:45:00,11307.23
,2017-08-22 11:00:00,10884.94
,2017-08-22 11:15:00,9216.87
,2017-08-22 11:30:00,9156.47
,2017-08-22 11:45:00,9156.47
,2017-08-22 12:00:00,9156.47
,2017-08-22 12:15:00,9156.47
,2017-08-22 12:30:00,9156.47
,2017-08-22 12:45:00,9156.47
,2017-08-22 13:00:00,9156.47
,2017-08-22 13:15:00,9156.47
,2017-08-22 13:30:00,9156.47
,2017-08-22 13:45:00,9156.47
,2017-08-22 14:00:00,9156.47
,2017-08-22 14:15:00,9156.47
,2017-08-22 14:30:00,9156.47
,2017-08-22 14:45:00,9156.47
,2017-08-22 15:00:00,9137.93
,2017-08-22 15:15:00,9137.93
,2017-08-22 15:30:00,9137.93
