timestamp,watthour
2018-01-01 12:50:00,4.8723
2018-01-01 12:55:00,4.7251
2018-01-01 13:00:00,5.8695
2018-01-01 13:05:00,4.4751
2018-01-01 13:10:00,5.2433
2018-01-01 13:15:00,5.0488
2018-01-01 13:20:00,5.5745
2018-01-01 13:25:00,6.2639
2018-01-01 13:30:00,5.1309
2018-01-01 13:35:00,4.5944
2018-01-01 13:40:00,6.8077
2018-01-01 13:45:00,7.2312
2018-01-01 13:50:00,5.5156
2018-01-01 13:55:00,5.5145
2018-01-01 14:00:00,5.5125
2018-01-01 14:05:00,5.9843
2018-01-01 14:10:00,6.2775
2018-01-01 14:15:00,6.9394
2018-01-01 14:20:00,6.458
2018-01-01 14:25:00,6.8238
2018-01-01 14:30:00,5.3749
2018-01-01 14:35:00,4.9681
2018-01-01 14:40:00,6.7198
2018-01-01 14:45:00,6.3098
2018-01-01 14:50:00,5.6255
2018-01-01 14:55:00,6.4193
2018-01-01 15:00:00,5.5551
2018-01-01 15:05:00,5.8736
2018-01-01 15:10:00,6.239
2018-01-01 15:15:00,5.2598
2018-01-01 15:20:00,5.6755
2018-01-01 15:25:00,5.832
2018-01-01 15:30:00,5.6916
2018-01-01 15:35:00,4.7458
2018-01-01 15:40:00,7.3573
2018-01-01 15:45:00,6.1772
2018-01-01 15:50:00,6.088
2018-01-01 15:55:00,6.113
2018-01-01 16:00:00,5.2425
2018-01-01 16:05:00,6.4362
2018-01-01 16:10:00,5.8752
2018-01-01 16:15:00,6.5413
2018-01-01 16:20:00,6.1181
2018-01-01 16:25:00,5.5605
2018-01-01 16:30:00,4.6658
2018-01-01 16:35:00,6.7677
2018-01-01 16:40:00,8.5587
2018-01-01 16:45:00,3.2775
2018-01-01 16:50:00,3.9386
2018-01-01 16:55:00,4.3326
2018-01-01 17:00:00,5.6258
2018-01-01 17:05:00,7.2146
2018-01-01 17:10:00,4.6387
2018-01-01 17:15:00,3.943
2018-01-01 17:20:00,4.8314
2018-01-01 17:25:00,4.974
2018-01-01 17:30:00,3.5468
2018-01-01 17:35:00,4.4881
2018-01-01 17:40:00,5.0014
2018-01-01 17:45:00,3.8283
2018-01-01 17:50:00,4.1769
2018-01-01 17:55:00,3.5867
2018-01-01 18:00:00,3.6942
2018-01-01 18:05:00,5.0497
2018-01-01 18:10:00,6.3344
2018-01-01 18:15:00,4.6447
2018-01-01 18:20:00,6.0505
2018-01-01 18:25:00,6.0074
2018-01-01 18:30:00,5.3889
2018-01-01 18:35:00,6.0138
2018-01-01 18:40:00,6.5113
2018-01-01 18:45:00,5.9407
2018-01-01 18:50:00,6.5216
2018-01-01 18:55:00,6.2611
2018-01-01 19:00:00,6.6486
2018-01-01 19:05:00,5.454
2018-01-01 19:10:00,6.4849
2018-01-01 19:15:00,5.0868
2018-01-01 19:20:00,6.4272
2018-01-01 19:25:00,6.2836
2018-01-01 19:30:00,6.323
2018-01-01 19:35:00,6.2326
2018-01-01 19:40:00,5.6293
2018-01-01 19:45:00,6.1811
2018-01-01 19:50:00,6.3467
2018-01-01 19:55:00,6.5388
2018-01-01 20:00:00,5.1152
2018-01-01 20:05:00,5.2609
2018-01-01 20:10:00,6.0017
2018-01-01 20:15:00,6.0591
2018-01-01 20:20:00,6.1424
2018-01-01 20:25:00,4.5438
2018-01-01 20:30:00,5.6429
2018-01-01 20:35:00,5.9858
2018-01-01 20:40:00,5.5134
2018-01-01 20:45:00,6.1066
2018-01-01 20:50:00,5.7758
2018-01-01 20:55:00,6.4435
2018-01-01 21:00:00,5.8419
2018-01-01 21:05:00,6.157
2018-01-01 21:10:00,5.6082
2018-01-01 21:15:00,6.1275
2018-01-01 21:20:00,5.9757
2018-01-01 21:25:00,5.3954
2018-01-01 21:30:00,5.7538
2018-01-01 21:35:00,6.4773
2018-01-01 21:40:00,6.4326
2018-01-01 21:45:00,5.5211
2018-01-01 21:50:00,5.6603
2018-01-01 21:55:00,6.1218
2018-01-01 22:00:00,5.8627
